lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_attraction.1.1,mu_attraction.2.1,mu_attraction.3.1,mu_attraction.4.1,mu_attraction.1.2,mu_attraction.2.2,mu_attraction.3.2,mu_attraction.4.2,mu_attraction.1.3,mu_attraction.2.3,mu_attraction.3.3,mu_attraction.4.3,mu_repulsion.1.1,mu_repulsion.2.1,mu_repulsion.3.1,mu_repulsion.4.1,mu_repulsion.1.2,mu_repulsion.2.2,mu_repulsion.3.2,mu_repulsion.4.2,mu_repulsion.1.3,mu_repulsion.2.3,mu_repulsion.3.3,mu_repulsion.4.3,omega_attraction.1.1,omega_attraction.2.1,omega_attraction.3.1,omega_attraction.1.2,omega_attraction.2.2,omega_attraction.3.2,omega_attraction.1.3,omega_attraction.2.3,omega_attraction.3.3,omega_repulsion.1.1,omega_repulsion.2.1,omega_repulsion.3.1,omega_repulsion.1.2,omega_repulsion.2.2,omega_repulsion.3.2,omega_repulsion.1.3,omega_repulsion.2.3,omega_repulsion.3.3,s.1,s.2,s.3,S_attraction.1.1,S_attraction.2.1,S_attraction.3.1,S_attraction.1.2,S_attraction.2.2,S_attraction.3.2,S_attraction.1.3,S_attraction.2.3,S_attraction.3.3,S_repulsion.1.1,S_repulsion.2.1,S_repulsion.3.1,S_repulsion.1.2,S_repulsion.2.2,S_repulsion.3.2,S_repulsion.1.3,S_repulsion.2.3,S_repulsion.3.3,cor_attraction.1.1,cor_attraction.2.1,cor_attraction.3.1,cor_attraction.1.2,cor_attraction.2.2,cor_attraction.3.2,cor_attraction.1.3,cor_attraction.2.3,cor_attraction.3.3,cor_repulsion.1.1,cor_repulsion.2.1,cor_repulsion.3.1,cor_repulsion.1.2,cor_repulsion.2.2,cor_repulsion.3.2,cor_repulsion.1.3,cor_repulsion.2.3,cor_repulsion.3.3
# Adaptation terminated
# Step size = 0.269186
# Diagonal elements of inverse mass matrix:
# 0.00152747, 0.00159725, 0.00174331, 0.00133035, 0.00134973, 0.00142221, 0.00161364, 0.00154317, 0.00150645, 0.00160986, 0.00166653, 0.00163235, 0.00147416, 0.00153037, 0.00152789, 0.00144704, 0.00142712, 0.00144249, 0.00152911, 0.00159963, 0.00154297, 0.00151208, 0.00158439, 0.00156275, 0.000480564, 0.000422399, 0.000480161, 0.000453072, 0.000472845, 0.000515955, 0.000133514, 0.000141428, 0.000136053
695.527,0.767413,0.269186,5,31,0,-688.399,0.521519,-0.789607,-0.0634817,0.563999,0.492731,-0.713257,-0.0724862,0.59745,0.225482,-0.919317,-0.238442,0.455211,0.386889,-0.739058,0.0806353,0.591263,0.472623,-0.750493,0.00990378,0.56221,0.174871,-0.877113,-0.122716,0.377647,1,0.869342,0.821348,0,0.494211,0.15232,0,0,0.549714,1,0.756827,0.863184,0,0.653615,0.0326336,0,0,0.503834,0.853987,0.86453,0.849187,0.853987,0.751572,0.697478,0,0.42726,0.129348,0,0,0.46681,0.853987,0.6543,0.733005,0,0.56507,0.027712,0,0,0.427849,1,0.869342,0.821348,0.869342,1,0.789311,0.821348,0.789311,1,1,0.756827,0.863184,0.756827,1,0.674611,0.863184,0.674611,1
701.115,0.966711,0.269186,5,31,0,-675.502,0.462554,-0.859537,-0.0541538,0.508396,0.464575,-0.855139,-0.0286685,0.532081,0.221383,-1.0326,-0.20599,0.356192,0.387914,-0.710526,0.00441012,0.687498,0.483922,-0.686546,0.0493124,0.691974,0.169783,-0.87368,-0.215315,0.424117,1,0.853423,0.814986,0,0.52122,0.152612,0,0,0.559023,1,0.756397,0.849367,0,0.654113,0.0355742,0,0,0.526602,0.819917,0.828721,0.82145,0.819917,0.707249,0.66947,0,0.431946,0.125363,0,0,0.459209,0.819917,0.626842,0.697712,0,0.542077,0.0292224,0,0,0.432577,1,0.853423,0.814986,0.853423,1,0.775072,0.814986,0.775072,1,1,0.756397,0.849367,0.756397,1,0.665728,0.849367,0.665728,1
704.066,0.926278,0.269186,4,15,0,-689.534,0.454682,-0.856853,-0.0929345,0.498729,0.392146,-0.776133,-0.0722201,0.516241,0.182638,-0.968433,-0.271811,0.317101,0.425925,-0.776682,0.0528646,0.632315,0.525376,-0.754262,0.10088,0.648231,0.216721,-0.95293,-0.159,0.377268,1,0.866181,0.811047,0,0.499731,0.173849,0,0,0.558551,1,0.758982,0.866579,0,0.651111,0.0392138,0,0,0.497496,0.844047,0.84918,0.841171,0.844047,0.735544,0.682229,0,0.424361,0.146237,0,0,0.469836,0.844047,0.644513,0.728941,0,0.552911,0.0329855,0,0,0.418479,1,0.866181,0.811047,0.866181,1,0.789391,0.811047,0.789391,1,1,0.758982,0.866579,0.758982,1,0.683251,0.866579,0.683251,1
709.031,0.990751,0.269186,5,31,0,-694.759,0.501993,-0.855916,0.00194776,0.581276,0.455341,-0.832191,0.0145412,0.582893,0.214402,-1.00065,-0.158082,0.381605,0.38266,-0.73294,0.00998233,0.692157,0.468537,-0.713353,0.052082,0.699746,0.191315,-0.898138,-0.181837,0.4525,1,0.862802,0.81337,0,0.505543,0.15454,0,0,0.560845,1,0.746138,0.860091,0,0.665792,0.036275,0,0,0.508849,0.827004,0.839304,0.836089,0.827004,0.724153,0.68005,0,0.424304,0.129209,0,0,0.468917,0.827004,0.626237,0.719113,0,0.558802,0.0303292,0,0,0.425443,1,0.862802,0.81337,0.862802,1,0.779903,0.81337,0.779903,1,1,0.746138,0.860091,0.746138,1,0.665898,0.860091,0.665898,1
704.449,0.958076,0.269186,5,31,0,-695.423,0.421062,-0.849748,-0.103345,0.4659,0.404978,-0.822109,-0.0929546,0.504473,0.198458,-0.972211,-0.289461,0.278547,0.376836,-0.709987,-0.00374565,0.613387,0.445203,-0.680394,-0.001167,0.63196,0.155301,-0.870565,-0.249672,0.38811,1,0.865276,0.817318,0,0.501296,0.143157,0,0,0.55812,1,0.753176,0.85748,0,0.657819,0.0243499,0,0,0.51394,0.847539,0.851366,0.842519,0.847539,0.736666,0.688606,0,0.426787,0.120613,0,0,0.470227,0.847539,0.641229,0.722444,0,0.560045,0.0205153,0,0,0.433005,1,0.865276,0.817318,0.865276,1,0.778969,0.817318,0.778969,1,1,0.753176,0.85748,0.753176,1,0.661851,0.85748,0.661851,1
700.654,0.808487,0.269186,4,15,0,-688.579,0.520266,-0.859753,-0.138603,0.472744,0.49376,-0.857552,-0.105634,0.48616,0.219825,-1.01793,-0.297118,0.30892,0.403626,-0.716544,0.0174913,0.643456,0.45555,-0.756142,-0.00165865,0.648197,0.211472,-0.845425,-0.229636,0.426626,1,0.861544,0.803794,0,0.507683,0.179889,0,0,0.567059,1,0.747672,0.867663,0,0.664068,0.0442227,0,0,0.495182,0.826464,0.848083,0.838907,0.826464,0.730661,0.674308,0,0.430557,0.15091,0,0,0.475709,0.826464,0.634088,0.727889,0,0.563185,0.0370987,0,0,0.415411,1,0.861544,0.803794,0.861544,1,0.78383,0.803794,0.78383,1,1,0.747672,0.867663,0.747672,1,0.678094,0.867663,0.678094,1
704.039,0.865032,0.269186,5,31,0,-686.357,0.424818,-0.788601,0.00117929,0.574443,0.38086,-0.784764,0.0187313,0.609395,0.206023,-0.941298,-0.172007,0.401412,0.421137,-0.781313,0.106609,0.650167,0.490489,-0.770873,0.0746405,0.645514,0.222742,-0.922515,-0.152966,0.441934,1,0.8652,0.812825,0,0.501427,0.156567,0,0,0.561072,1,0.747077,0.86345,0,0.664738,0.0243591,0,0,0.503846,0.835299,0.836956,0.834393,0.835299,0.724134,0.678216,0,0.419673,0.130639,0,0,0.468154,0.835299,0.62527,0.720457,0,0.556356,0.020325,0,0,0.420406,1,0.8652,0.812825,0.8652,1,0.781764,0.812825,0.781764,1,1,0.747077,0.86345,0.747077,1,0.661256,0.86345,0.661256,1
701.956,0.801385,0.269186,4,15,0,-686.276,0.418649,-0.818265,-0.0168304,0.574037,0.405165,-0.768026,-0.0285678,0.55969,0.172539,-0.988207,-0.190115,0.372977,0.417298,-0.790253,0.0262871,0.676833,0.469926,-0.771703,0.0262622,0.634859,0.244965,-0.931627,-0.136407,0.408458,1,0.863419,0.819108,0,0.504487,0.16662,0,0,0.548908,1,0.748785,0.860741,0,0.662813,0.0237566,0,0,0.508488,0.824405,0.844263,0.833554,0.824405,0.728953,0.682771,0,0.42592,0.138886,0,0,0.457544,0.824405,0.632172,0.717474,0,0.559588,0.0198024,0,0,0.423852,1,0.863419,0.819108,0.863419,1,0.791291,0.819108,0.791291,1,1,0.748785,0.860741,0.748785,1,0.660257,0.860741,0.660257,1
703.954,0.81486,0.269186,5,31,0,-682.219,0.500155,-0.821732,-0.0580246,0.531299,0.450318,-0.832277,-0.0762075,0.564261,0.240897,-1.00126,-0.228215,0.332039,0.437975,-0.737301,0.0310288,0.661718,0.44569,-0.728264,0.0353205,0.637724,0.22394,-0.886236,-0.156527,0.453944,1,0.857762,0.821388,0,0.514047,0.159227,0,0,0.547693,1,0.75483,0.865848,0,0.655921,0.0355006,0,0,0.499045,0.826116,0.840796,0.834403,0.826116,0.721203,0.685369,0,0.432209,0.132859,0,0,0.456997,0.826116,0.634658,0.722466,0,0.551496,0.0296218,0,0,0.416405,1,0.857762,0.821388,0.857762,1,0.786406,0.821388,0.786406,1,1,0.75483,0.865848,0.75483,1,0.676854,0.865848,0.676854,1
709.458,1,0.269186,3,15,0,-695.192,0.535659,-0.849943,-0.0680191,0.50069,0.512616,-0.797102,-0.0498376,0.503224,0.254509,-0.960515,-0.258142,0.335279,0.420536,-0.767115,0.0449552,0.653508,0.502674,-0.777235,0.0799901,0.677102,0.202899,-0.92709,-0.180603,0.390973,1,0.857151,0.81227,0,0.515066,0.163323,0,0,0.559949,1,0.751874,0.855642,0,0.659307,0.0393771,0,0,0.516068,0.835229,0.843132,0.840667,0.835229,0.722691,0.682849,0,0.434268,0.1373,0,0,0.470731,0.835229,0.633928,0.71931,0,0.555883,0.0331031,0,0,0.433841,1,0.857151,0.81227,0.857151,1,0.78036,0.81227,0.78036,1,1,0.751874,0.855642,0.751874,1,0.669296,0.855642,0.669296,1
709.278,0.873235,0.269186,5,31,0,-696.77,0.397742,-0.847184,-0.0488172,0.571293,0.370319,-0.786257,-0.0270063,0.585523,0.141636,-0.968723,-0.196484,0.344919,0.411453,-0.737182,0.0418869,0.660957,0.451742,-0.740877,0.0621385,0.658724,0.201437,-0.901864,-0.172899,0.407062,1,0.862419,0.815608,0,0.506195,0.149392,0,0,0.558986,1,0.760492,0.860436,0,0.649348,0.0234107,0,0,0.509021,0.840332,0.857638,0.839565,0.840332,0.739644,0.684756,0,0.434132,0.125425,0,0,0.469305,0.840332,0.652227,0.722391,0,0.556905,0.0196548,0,0,0.427356,1,0.862419,0.815608,0.862419,1,0.779018,0.815608,0.779018,1,1,0.760492,0.860436,0.760492,1,0.669556,0.860436,0.669556,1
707.565,0.640114,0.269186,3,15,0,-691.5,0.45561,-0.806516,-0.0411186,0.524442,0.451127,-0.785793,-0.0191568,0.554893,0.210327,-0.962184,-0.221327,0.382172,0.440312,-0.754433,0.0799566,0.645281,0.502957,-0.747944,0.0876505,0.613998,0.223063,-0.876733,-0.11261,0.45111,1,0.861065,0.815764,0,0.508495,0.160715,0,0,0.555608,1,0.753346,0.858737,0,0.657625,0.0244668,0,0,0.511833,0.838467,0.850378,0.85486,0.838467,0.732231,0.697364,0,0.432413,0.137388,0,0,0.474967,0.838467,0.640629,0.734099,0,0.55923,0.0209157,0,0,0.437545,1,0.861065,0.815764,0.861065,1,0.784148,0.815764,0.784148,1,1,0.753346,0.858737,0.753346,1,0.663015,0.858737,0.663015,1
707.421,0.869146,0.269186,5,47,0,-691.11,0.476715,-0.857856,-0.0482206,0.519169,0.473938,-0.790564,-0.0344176,0.516501,0.22993,-0.986167,-0.24382,0.353921,0.407505,-0.744773,0.0215791,0.628774,0.462644,-0.764206,0.0233971,0.665718,0.209558,-0.880016,-0.227051,0.373119,1,0.853728,0.81316,0,0.520719,0.151219,0,0,0.562053,1,0.742074,0.855314,0,0.670318,0.0249731,0,0,0.517508,0.827675,0.848046,0.828598,0.827675,0.724001,0.673782,0,0.441593,0.1253,0,0,0.465716,0.827675,0.629313,0.708711,0,0.56846,0.0206926,0,0,0.428806,1,0.853728,0.81316,0.853728,1,0.772961,0.81316,0.772961,1,1,0.742074,0.855314,0.742074,1,0.651446,0.855314,0.651446,1
708.831,0.848127,0.269186,4,23,0,-692.658,0.486018,-0.849616,-0.0381567,0.510307,0.463902,-0.788685,-0.0522738,0.526385,0.250984,-0.953039,-0.232847,0.315232,0.349629,-0.744899,0.112295,0.686939,0.445978,-0.747055,0.113832,0.697223,0.138418,-0.884191,-0.131312,0.444175,1,0.862091,0.806798,0,0.506754,0.178501,0,0,0.563218,1,0.748401,0.859883,0,0.663247,0.0446149,0,0,0.508537,0.823654,0.846146,0.832902,0.823654,0.729455,0.671984,0,0.428788,0.148674,0,0,0.469106,0.823654,0.633256,0.716199,0,0.561203,0.0371598,0,0,0.423562,1,0.862091,0.806798,0.862091,1,0.785989,0.806798,0.785989,1,1,0.748401,0.859883,0.748401,1,0.673128,0.859883,0.673128,1
703.143,0.780517,0.269186,4,15,0,-687.91,0.420566,-0.79925,-0.0807109,0.453431,0.390849,-0.755072,-0.0464098,0.475251,0.134525,-0.944792,-0.227949,0.294737,0.353223,-0.662502,0.0856071,0.630468,0.399041,-0.673167,0.109598,0.609376,0.185896,-0.815188,-0.11917,0.420266,1,0.865666,0.812139,0,0.500623,0.15757,0,0,0.561785,1,0.743762,0.861274,0,0.668444,0.0326312,0,0,0.507092,0.840413,0.847212,0.840286,0.840413,0.733402,0.682428,0,0.424133,0.132404,0,0,0.47206,0.840413,0.630125,0.723716,0,0.566314,0.0274195,0,0,0.426102,1,0.865666,0.812139,0.865666,1,0.781924,0.812139,0.781924,1,1,0.743762,0.861274,0.743762,1,0.662395,0.861274,0.662395,1
705.415,0.798594,0.269186,4,15,0,-688.381,0.467228,-0.869359,-0.129774,0.551431,0.415538,-0.831872,-0.134373,0.56644,0.166194,-1.00598,-0.2952,0.373039,0.401531,-0.733599,0.0717381,0.611685,0.458516,-0.772601,0.0808177,0.640279,0.191046,-0.916967,-0.131712,0.427608,1,0.859566,0.815475,0,0.511026,0.166898,0,0,0.554207,1,0.755583,0.855826,0,0.655053,0.0397833,0,0,0.515731,0.842975,0.849903,0.843611,0.842975,0.730547,0.687944,0,0.434322,0.140797,0,0,0.467536,0.842975,0.642172,0.721985,0,0.556732,0.0335616,0,0,0.435077,1,0.859566,0.815475,0.859566,1,0.786243,0.815475,0.786243,1,1,0.755583,0.855826,0.755583,1,0.672707,0.855826,0.672707,1
709.684,0.974823,0.269186,4,31,0,-694.735,0.49154,-0.865276,-0.0889418,0.485765,0.468438,-0.809709,-0.0871145,0.514908,0.219916,-0.985577,-0.229567,0.312069,0.421087,-0.72776,0.0214148,0.661493,0.44644,-0.713303,0.0334445,0.66288,0.188078,-0.874877,-0.223235,0.445201,1,0.864317,0.811426,0,0.502947,0.155138,0,0,0.563489,1,0.740845,0.859763,0,0.671676,0.0272213,0,0,0.509968,0.825543,0.838332,0.828053,0.825543,0.724584,0.671903,0,0.421637,0.128463,0,0,0.466599,0.825543,0.621073,0.711929,0,0.563088,0.0225407,0,0,0.422281,1,0.864317,0.811426,0.864317,1,0.779356,0.811426,0.779356,1,1,0.740845,0.859763,0.740845,1,0.655234,0.859763,0.655234,1
705.874,0.867607,0.269186,4,15,0,-693.654,0.489051,-0.82576,-0.00980356,0.551327,0.472528,-0.792674,-0.0218358,0.545353,0.244113,-0.962183,-0.240445,0.343403,0.395557,-0.825245,0.0633091,0.726233,0.488599,-0.821476,0.0601595,0.714482,0.190379,-0.939868,-0.156832,0.464092,1,0.857943,0.805138,0,0.513744,0.179094,0,0,0.565401,1,0.749731,0.853864,0,0.661743,0.047912,0,0,0.518286,0.82579,0.847164,0.829229,0.82579,0.726819,0.667643,0,0.435226,0.14851,0,0,0.468847,0.82579,0.635145,0.708049,0,0.560605,0.03973,0,0,0.429778,1,0.857943,0.805138,0.857943,1,0.782771,0.805138,0.782771,1,1,0.749731,0.853864,0.749731,1,0.671873,0.853864,0.671873,1
704.438,0.85339,0.269186,3,15,0,-689.655,0.48007,-0.83641,-0.0844376,0.500182,0.461301,-0.793317,-0.0477221,0.537278,0.215853,-0.957021,-0.206297,0.337308,0.447665,-0.751308,0.0527085,0.680424,0.485674,-0.795205,0.0315628,0.687881,0.234352,-0.903394,-0.147053,0.490645,1,0.862177,0.815244,0,0.506607,0.171511,0,0,0.553137,1,0.733882,0.859324,0,0.679277,0.0589485,0,0,0.508023,0.831139,0.843142,0.829604,0.831139,0.726938,0.67633,0,0.427141,0.142287,0,0,0.458885,0.831139,0.618767,0.712899,0,0.572727,0.0489039,0,0,0.421458,1,0.862177,0.815244,0.862177,1,0.789774,0.815244,0.789774,1,1,0.733882,0.859324,0.733882,1,0.670685,0.859324,0.670685,1
707.117,0.965635,0.269186,4,31,0,-691.941,0.503483,-0.83518,-0.0524485,0.506011,0.482415,-0.797348,-0.0821158,0.515592,0.25857,-0.962548,-0.289172,0.308822,0.424033,-0.782064,0.0787158,0.70121,0.486738,-0.770355,0.0859781,0.689952,0.240286,-0.905321,-0.128606,0.43816,1,0.864073,0.814052,0,0.503366,0.169281,0,0,0.555575,1,0.757947,0.857759,0,0.652316,0.0449693,0,0,0.512081,0.835528,0.862474,0.84442,0.835528,0.745241,0.687402,0,0.43414,0.142944,0,0,0.469139,0.835528,0.65371,0.724309,0,0.562606,0.037973,0,0,0.432412,1,0.864073,0.814052,0.864073,1,0.788611,0.814052,0.788611,1,1,0.757947,0.857759,0.757947,1,0.67947,0.857759,0.67947,1
705.196,0.957152,0.269186,4,15,0,-691.631,0.416995,-0.787514,-0.0985556,0.497965,0.420186,-0.751961,-0.0666235,0.548071,0.199196,-0.914021,-0.295124,0.332548,0.452432,-0.814484,-0.0255114,0.649342,0.514737,-0.781119,0.00133938,0.683318,0.25063,-0.976566,-0.237987,0.435789,1,0.861364,0.813013,0,0.507989,0.157847,0,0,0.560441,1,0.744375,0.862016,0,0.667762,0.0271542,0,0,0.506154,0.829403,0.844078,0.839858,0.829403,0.727058,0.682816,0,0.428782,0.132569,0,0,0.470691,0.829403,0.62831,0.723971,0,0.563643,0.0228056,0,0,0.425098,1,0.861364,0.813013,0.861364,1,0.780485,0.813013,0.780485,1,1,0.744375,0.862016,0.744375,1,0.659795,0.862016,0.659795,1
702.782,0.711389,0.269186,5,31,0,-684.653,0.482384,-0.874374,-0.0120228,0.531438,0.478365,-0.832228,0.00665433,0.575888,0.25804,-1.01589,-0.186848,0.357648,0.411707,-0.689421,0.090429,0.616599,0.414408,-0.684755,0.141765,0.639212,0.19076,-0.862138,-0.0995379,0.409015,1,0.862123,0.817673,0,0.506699,0.14899,0,0,0.556069,1,0.755143,0.861845,0,0.65556,0.027726,0,0,0.506414,0.833516,0.842363,0.830895,0.833516,0.72622,0.6794,0,0.426824,0.123795,0,0,0.462034,0.833516,0.636104,0.716102,0,0.552219,0.0230374,0,0,0.420777,1,0.862123,0.817673,0.862123,1,0.780428,0.817673,0.780428,1,1,0.755143,0.861845,0.755143,1,0.668992,0.861845,0.668992,1
699.748,0.963446,0.269186,4,31,0,-689.36,0.483246,-0.843851,-0.11277,0.551114,0.426447,-0.789794,-0.10953,0.547527,0.230193,-0.979645,-0.297215,0.32622,0.456471,-0.734016,-0.0203961,0.695607,0.501093,-0.723695,-0.0178792,0.67818,0.281282,-0.848006,-0.284026,0.446093,1,0.864889,0.80619,0,0.501962,0.18224,0,0,0.562891,1,0.738755,0.858598,0,0.673974,0.044017,0,0,0.510757,0.839702,0.850029,0.837727,0.839702,0.735181,0.675367,0,0.426682,0.152667,0,0,0.47155,0.839702,0.627963,0.719271,0,0.572897,0.0368742,0,0,0.427875,1,0.864889,0.80619,0.864889,1,0.788743,0.80619,0.788743,1,1,0.738755,0.858598,0.738755,1,0.66396,0.858598,0.66396,1
702.667,0.964679,0.269186,4,15,0,-687.957,0.46193,-0.852638,-0.0502063,0.502817,0.445309,-0.834521,-0.0262924,0.526302,0.237504,-1.00364,-0.225067,0.298826,0.42372,-0.762176,0.0972442,0.644053,0.436039,-0.802672,0.0869867,0.643333,0.259251,-0.909487,-0.0924645,0.407553,1,0.857237,0.822777,0,0.514922,0.140152,0,0,0.550813,1,0.757094,0.856724,0,0.653306,0.0268021,0,0,0.515078,0.829993,0.838198,0.829671,0.829993,0.718534,0.682634,0,0.431607,0.11628,0,0,0.456994,0.829993,0.634595,0.710799,0,0.5476,0.0222369,0,0,0.427345,1,0.857237,0.822777,0.857237,1,0.777482,0.822777,0.777482,1,1,0.757094,0.856724,0.757094,1,0.666131,0.856724,0.666131,1
701.434,0.756278,0.269186,4,31,0,-683.162,0.516957,-0.858025,-0.00724451,0.518069,0.499515,-0.834732,-0.0339164,0.54535,0.280331,-0.979439,-0.193264,0.336064,0.47563,-0.759981,0.028368,0.616328,0.604599,-0.721507,0.0508075,0.606582,0.266587,-0.898483,-0.217972,0.363895,1,0.864386,0.802108,0,0.502829,0.169975,0,0,0.572478,1,0.74846,0.858704,0,0.66318,0.0462408,0,0,0.510381,0.840016,0.855383,0.841636,0.840016,0.739381,0.675082,0,0.430112,0.143057,0,0,0.481818,0.840016,0.64022,0.722716,0,0.567273,0.0389179,0,0,0.429555,1,0.864386,0.802108,0.864386,1,0.778799,0.802108,0.778799,1,1,0.74846,0.858704,0.74846,1,0.673372,0.858704,0.673372,1
702.462,0.905285,0.269186,4,15,0,-686.549,0.501586,-0.803601,0.0149594,0.535079,0.469452,-0.77333,-0.00562599,0.564478,0.220072,-0.956304,-0.167975,0.333645,0.453245,-0.717767,0.0727988,0.667846,0.444794,-0.740628,0.0279375,0.662824,0.268133,-0.833584,-0.177973,0.423247,1,0.865136,0.829184,0,0.501537,0.152505,0,0,0.537769,1,0.75886,0.861323,0,0.651253,0.0408207,0,0,0.506415,0.836979,0.850684,0.839903,0.836979,0.735958,0.696435,0,0.42665,0.12809,0,0,0.451674,0.836979,0.645551,0.723428,0,0.554011,0.0342854,0,0,0.42534,1,0.865136,0.829184,0.865136,1,0.793844,0.829184,0.793844,1,1,0.75886,0.861323,0.75886,1,0.680209,0.861323,0.680209,1
700.9,0.991357,0.269186,5,31,0,-683.618,0.446049,-0.812537,-0.0996544,0.583801,0.411777,-0.75923,-0.103339,0.579987,0.197656,-0.947052,-0.306882,0.388666,0.426593,-0.766916,0.053858,0.700238,0.453047,-0.78662,0.0318856,0.669431,0.258936,-0.874034,-0.154219,0.442674,1,0.862169,0.80558,0,0.50662,0.172734,0,0,0.566748,1,0.754917,0.849712,0,0.65582,0.0291643,0,0,0.526439,0.816191,0.840196,0.81553,0.816191,0.724391,0.656975,0,0.425661,0.14087,0,0,0.4622,0.816191,0.634279,0.692966,0,0.551017,0.0237843,0,0,0.429327,1,0.862169,0.80558,0.862169,1,0.782057,0.80558,0.782057,1,1,0.754917,0.849712,0.754917,1,0.660589,0.849712,0.660589,1
700.329,0.846983,0.269186,4,15,0,-682.356,0.479927,-0.847356,-0.0844228,0.53462,0.446513,-0.838198,-0.0902192,0.585267,0.203419,-0.979378,-0.224755,0.353654,0.431398,-0.733155,0.0469393,0.631003,0.510464,-0.745367,0.0938486,0.657441,0.186699,-0.916755,-0.196065,0.42571,1,0.864232,0.794349,0,0.503094,0.173093,0,0,0.582279,1,0.751019,0.856884,0,0.660281,0.0536545,0,0,0.512709,0.819572,0.83802,0.825408,0.819572,0.724244,0.655661,0,0.421603,0.142872,0,0,0.480618,0.819572,0.629369,0.707279,0,0.553329,0.0442868,0,0,0.423194,1,0.864232,0.794349,0.864232,1,0.773583,0.794349,0.773583,1,1,0.751019,0.856884,0.751019,1,0.678963,0.856884,0.678963,1
699.691,0.91488,0.269186,5,31,0,-684.919,0.463726,-0.841883,-0.0890481,0.566932,0.440037,-0.787167,-0.077924,0.552535,0.240642,-0.976658,-0.289263,0.378778,0.414463,-0.777349,0.023774,0.726246,0.505503,-0.755088,0.0792515,0.723504,0.237159,-0.903418,-0.184194,0.463134,1,0.86156,0.823847,0,0.507657,0.177396,0,0,0.538337,1,0.753107,0.857183,0,0.657898,0.0697591,0,0,0.510265,0.8338,0.843468,0.843923,0.8338,0.726698,0.695264,0,0.428192,0.149709,0,0,0.454315,0.8338,0.635222,0.723397,0,0.554916,0.0588713,0,0,0.430625,1,0.86156,0.823847,0.86156,1,0.799849,0.823847,0.799849,1,1,0.753107,0.857183,0.753107,1,0.691445,0.857183,0.691445,1
696.661,0.904361,0.269186,4,15,0,-679.761,0.471442,-0.812831,-0.123804,0.569368,0.469368,-0.812637,-0.102909,0.57747,0.209695,-0.961859,-0.244564,0.36744,0.450625,-0.78303,0.0857998,0.774531,0.478166,-0.778521,0.0576181,0.737786,0.205841,-0.902784,-0.135055,0.530568,1,0.867719,0.816039,0,0.497055,0.179289,0,0,0.549487,1,0.739663,0.870809,0,0.672977,0.027609,0,0,0.490846,0.84771,0.862755,0.852275,0.84771,0.748629,0.69549,0,0.428837,0.152803,0,0,0.468314,0.84771,0.638148,0.742169,0,0.580614,0.0235304,0,0,0.418335,1,0.867719,0.816039,0.867719,1,0.797209,0.816039,0.797209,1,1,0.739663,0.870809,0.739663,1,0.662686,0.870809,0.662686,1
702.564,0.996818,0.269186,4,15,0,-684.16,0.446204,-0.843754,-0.0717006,0.563908,0.427342,-0.836023,-0.0388316,0.566547,0.233988,-0.965691,-0.269363,0.399798,0.408925,-0.817415,0.0845929,0.666643,0.451656,-0.800493,0.104173,0.684084,0.162324,-0.933535,-0.150008,0.416715,1,0.861297,0.820745,0,0.508102,0.16745,0,0,0.546203,1,0.758918,0.855501,0,0.651186,0.04973,0,0,0.515408,0.838568,0.84981,0.846352,0.838568,0.731938,0.694639,0,0.43179,0.141721,0,0,0.46228,0.838568,0.644936,0.724055,0,0.553385,0.0420891,0,0,0.436216,1,0.861297,0.820745,0.861297,1,0.791987,0.820745,0.791987,1,1,0.758918,0.855501,0.758918,1,0.681638,0.855501,0.681638,1
696.276,0.648844,0.269186,4,31,0,-672.651,0.501675,-0.867376,-0.0770824,0.596956,0.519802,-0.822708,-0.0618749,0.6133,0.210333,-0.981824,-0.209636,0.36899,0.455347,-0.727412,0.0382188,0.754416,0.491763,-0.725749,0.0189479,0.707006,0.222478,-0.839528,-0.171197,0.50607,1,0.870776,0.816326,0,0.49168,0.158063,0,0,0.555542,1,0.737073,0.865544,0,0.675814,0.049217,0,0,0.498408,0.844209,0.859277,0.849538,0.844209,0.748238,0.6935,0,0.42249,0.13428,0,0,0.471954,0.844209,0.63335,0.735313,0,0.580711,0.0418117,0,0,0.423416,1,0.870776,0.816326,0.870776,1,0.788554,0.816326,0.788554,1,1,0.737073,0.865544,0.737073,1,0.671231,0.865544,0.671231,1
702.106,0.983841,0.269186,4,15,0,-683.364,0.511625,-0.861669,-0.050837,0.609799,0.469813,-0.828044,-0.0478904,0.639572,0.236725,-0.987268,-0.237934,0.376527,0.44586,-0.695057,0.0330309,0.681952,0.487285,-0.722229,0.0260677,0.701677,0.244954,-0.870723,-0.185561,0.487244,1,0.867521,0.825255,0,0.4974,0.150971,0,0,0.544208,1,0.748746,0.862606,0,0.662857,0.052012,0,0,0.503195,0.8449,0.873235,0.854435,0.8449,0.75755,0.705126,0,0.434347,0.128994,0,0,0.464991,0.8449,0.653831,0.737041,0,0.57883,0.0444408,0,0,0.429947,1,0.867521,0.825255,0.867521,1,0.791019,0.825255,0.791019,1,1,0.748746,0.862606,0.748746,1,0.680349,0.862606,0.680349,1
